IdEvaluacionPartido;IdPartido;IdCT;IdEvaluador;FechaEvaluacion;IdJugador;Condicion;IdPosicion;Nota;Comentario;;;;;;;;;;;;;;;;;
2732;199;12;9;23/04/2023;152;Titular;;2;Francisco en este momento es el arquero en mi opinión que mejor está, sin embargo creo le falta tener más presencia. En este partido las veces que intervino, que fueron pocas, lo hizo regular porque en los 2 goles pudo haber hecho algo más Si bien no es solo su responsabilidad, porque ahi los defensas y el volante que pierde, son los responsables por perder el balon saliendo, pero el balon dio un bote alto que el debió intuir y salir con mas decision, pero dudo y llego primero el delantero.;;;;;;;;;;;;;;;;;
2733;199;12;9;23/04/2023;159;Suplente ingresa;;3;Nikolas al igual que el partido anterior ingreso después y lo hizo con muchas ganas y entusiasmo. desbordo, tiro centros, se jugó la personal, intento por todos los medios que el dispone para desequilibrar y paso. Buen partido.;;;;;;;;;;;;;;;;;
2734;199;12;9;23/04/2023;138;No citado;;;;;;;;;;;;;;;;;;;;
2735;199;12;9;23/04/2023;148;Titular;;3;Isack Hizo un buen primer tiempo, se proyecto en ataque, en defensa no tuvo mayor trabajo. Sus desdobles fueron buscando diagonal y por fuera, tiro centros, busco por todos los medios que él dispone y lo hizo bien. Al final se canso.;;;;;;;;;;;;;;;;;
2736;199;12;9;23/04/2023;139;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2737;199;12;9;23/04/2023;134;No citado;;;;;;;;;;;;;;;;;;;;
2738;199;12;9;23/04/2023;160;No citado;;;;;;;;;;;;;;;;;;;;
2739;199;12;9;23/04/2023;291;;;;;;;;;;;;;;;;;;;;;
2740;200;12;9;29/04/2023;151;Lesionado;;;;;;;;;;;;;;;;;;;;
2741;200;12;9;29/04/2023;137;Suplente ingresa;;2;Martin ingreso en el segundo tiempo, recién ingresado le mostraron tarjeta amarilla porque se puso a discutir con un rival. depués en una jugada de fútbol le muestran la segunda amarilla y termina siendo expulsado. Los minutos que ingreso lo estaba haciendo bien, sin embargo es un jugador que le cueta controlar sus reacciones que por lo general son de enojo con el rival. debemos trabajar en ese aspecto porque es un jugador interesante.;;;;;;;;;;;;;;;;;
2742;200;12;9;29/04/2023;157;;;3;Martin era su primera citación y lo hizo bien. El partido estaba solo para atacar porque el rival solo se defendía sin embargo creo lo hizo bien para ser su primer partido.;;;;;;;;;;;;;;;;;
2743;200;12;9;29/04/2023;144;;;3;Samuel nuevamente hizo un partido dentro de lo que espera de él. Sin destacar es un jugador querinde en ese puesto. Buen partido.;;;;;;;;;;;;;;;;;
2744;200;12;9;29/04/2023;150;No citado;;;;;;;;;;;;;;;;;;;;
2745;200;12;9;29/04/2023;142;Titular;;3;Javier en este partido jugó como un nueve falso o punta de rombo y luego en el segundo tiempo jugó en su puesto, como interior derecho. Pese a que no es su puesto como un nueve falso lo hizo bien, hizo un gol, sin embargo su mejor rendimiento simepr lo tiene como  interior. Buen partido;;;;;;;;;;;;;;;;;
2746;200;12;9;29/04/2023;132;Titular;;3;En este partido Justin jugó mejor, siempre estuvo para apoyar la jugada desde atrás, a pesar que hierra muchos pases, siempre esta quitando balones y ayudando en el inicio de nuestro juego.;;;;;;;;;;;;;;;;;
2747;200;12;9;29/04/2023;143;Suplente ingresa;;3;Peso a que es su primer partido oficial lo hizo bien, se posicionó por el costado izquierdo y luego cuando quedamos con un jugador menos jugó como inteiror izquierdo. En ambas posiciones lo hizo bien, es un jugador interesante, pero debe mejorar su condición general.;;;;;;;;;;;;;;;;;
2748;200;12;9;29/04/2023;147;Titular;;3;Kevin es un jugador muy interesante, que aun tiene que mejorar su condición general porque es hábil con el balon, tacticamente se acomoda y sabe jugar en varias posiciones. Hizo un buen partido y además es goleador.;;;;;;;;;;;;;;;;;
2749;200;12;9;29/04/2023;136;Suplente ingresa;;3;Sebastian es un volante interesante sin embargo también debe mejorar su condición general para ser titular, pero tiene las condiciones tecnicas.;;;;;;;;;;;;;;;;;
2750;200;12;9;29/04/2023;149;Suplente ingresa;;2;Edgardo ingreso en el segundo tiempo, en el tiempo que jugó no tuvo muchas intervenciones sin embargo las dos que recuerdo no estuvo muy acertado, en una cometio penal y en el tiro libre pudo hacer otra cosa. Regular partido.;;;;;;;;;;;;;;;;;
2751;200;12;9;29/04/2023;154;No citado;;;;;;;;;;;;;;;;;;;;
2752;200;12;9;29/04/2023;145;Titular;;3;Eduardo es este partido tuvo algunas f¿dificultades, le costo darle calridad al equipo en ese sector, sus intervenciones eran muy trabadas y poco claras. Sin embargo es un jugador interesante.;;;;;;;;;;;;;;;;;
2753;200;12;9;29/04/2023;135;No citado;;;;;;;;;;;;;;;;;;;;
2754;200;12;9;29/04/2023;133;No citado;;;;;;;;;;;;;;;;;;;;
2755;200;12;9;29/04/2023;146;Titular;;3;Adiel al igual que en partido anterior estuvo bien en mi opinion, aunque aún le vcuesta salir a fijar en esas jugadas en que le dan la posibilidad de salir. Sin embargo en general no tuvo porblemas con los delanteros rivales.;;;;;;;;;;;;;;;;;
2756;200;12;9;29/04/2023;155;Titular;;3;Claudio es muy regular en su juego, siempre juega sobre la media, llega al gol y es generoso para recuperar balones. En este partido tuvo poca claridad en los primeros minutos del primer tiempo pero luego esto se solto comenzó e generar llegadas por su sector. Buen partido.;;;;;;;;;;;;;;;;;
2757;200;12;9;29/04/2023;156;No citado;;;;;;;;;;;;;;;;;;;;
2758;200;12;9;29/04/2023;153;No citado;;;;;;;;;;;;;;;;;;;;
2759;200;12;9;29/04/2023;141;Lesionado;;;;;;;;;;;;;;;;;;;;
2760;200;12;9;29/04/2023;140;Titular;;3;Cesar en un delnatero con mucha habilidad pero es muy intermitente, si logra participar de forma mas continua del juego su rendimiento seria mejor. Pero aun asi llega al gol y es generoso habilitando.;;;;;;;;;;;;;;;;;
2761;200;12;9;29/04/2023;158;Titular;;3;Pese a que en el primer tiempo le costo un poco más pasar por esa banda aun asi, siempre fue preocupación constante para los rivales por ese sector. Buen partido.;;;;;;;;;;;;;;;;;
2762;200;12;9;29/04/2023;152;Titular;;3;Francisco jugó solo un tiempo pero las pocas intervenciones creo estuvo acertado y sobrio para controlar. En esas acciones me demuestra que es el arquero que mejor está. Buen partido.;;;;;;;;;;;;;;;;;
2763;200;12;9;29/04/2023;159;Suplente ingresa;;4;Nikolas ingreso en el segundo tiempo y fue muy punzante por su banda, desbordo, busco diagonales con y sin balon. centro y habilitó a sus compañeros. Juego un buen segundo tiempo.;;;;;;;;;;;;;;;;;
2764;200;12;9;29/04/2023;138;No citado;;;;;;;;;;;;;;;;;;;;
2765;200;12;9;29/04/2023;148;Titular;;3;Isack es un buen jugador, tiene habilidad para ir al ataque, en este partido necesitabamos que estuviera muy claro para ir al ataque, sin embargo no estuvo todo lo claro que el equipo y el juego pedía.;;;;;;;;;;;;;;;;;
2766;200;12;9;29/04/2023;139;Suplente ingresa;;3;Ingreso en el segundo tiempo y es su primer partido y creo lo hizo bien. Desde mi punto de vista Cristian tiene el biotipo para ser el central de la U, pero debemos trabajar mucho con él.;;;;;;;;;;;;;;;;;
2767;200;12;9;29/04/2023;134;No citado;;;;;;;;;;;;;;;;;;;;
2768;200;12;9;29/04/2023;160;No citado;;;;;;;;;;;;;;;;;;;;
2769;200;12;9;29/04/2023;291;;;;;;;;;;;;;;;;;;;;;
2770;201;12;9;10/05/2023;151;Lesionado;;;;;;;;;;;;;;;;;;;;
2771;201;12;9;10/05/2023;137;Suspendido;;;;;;;;;;;;;;;;;;;;
2772;201;12;9;10/05/2023;157;Suplente ingresa;;2;Jugo en una posición distinta a su perfil por una situación de lesión, sin embargo cumplio. No es su perfil por tanto no pudo desarrollar bien su juego.;;;;;;;;;;;;;;;;;
2773;201;12;9;10/05/2023;144;Titular;;4;Samuel fue uno de los 2 jugadores que mostraron juego, personalidad y caracter para jugar este tipo de partidos. Si bien el equipo no fue capaz de amagar al rival que fue muy superior, Samuel si mostro un juego que se necesita para este tipo de partido, fu tanto su esfiuerzo que terminó saliendo por lesión.;;;;;;;;;;;;;;;;;
2774;201;12;9;10/05/2023;150;No citado;;;;;;;;;;;;;;;;;;;;
2775;201;12;9;10/05/2023;142;Titular;;2;Javier es un chico que tiene talento sin embargo aun le falta para competir en este tipo de partidos, su funcion le demanda estar en moviemiento y tener el balon, pero como esta muy verde aun no puede llevar el ritmo del partido. Se vio muy disminuido en comparacion con el rival.;;;;;;;;;;;;;;;;;
2776;201;12;9;10/05/2023;132;Titular;;4;Justin fue el otro jugador junto con cancino que mostraron caracter y personalidad, además del juego para este tipo de partido. Para competir con este rival debemos tener un equipo con esas caracteristicas, sin embargo en el medio campo, donde juega Justin, fue el único que sostuvo pero solo no alcanza. Buen partido en lo individual de Justin.;;;;;;;;;;;;;;;;;
2777;201;12;9;10/05/2023;143;Suplente ingresa;;2;Mateo es un jugador que puede hacer la funcion de volante ofensivo por izquierda, sin embargo en este partido ingreso como extremo izquierdo pero no tiene la velcidad para jugar, pero una situación del juego ingreso en ese puesto. Mateo es un jugador que también al igual que varios que llegaron este año estan un tanto verdes aun.Le cuesta por su inmadurez biologica.;;;;;;;;;;;;;;;;;
2778;201;12;9;10/05/2023;147;Titular;;2;Kevín es un jugador que tiene una buena zurda, pero que carece de velocida. En este partido jugó como extremo y nunca pudo pasarse al lateral, ni siquiera lograba controlar el balón, se veia muy disminuido fisicamente al compararlo con su marcador. Practicamnete no toco el balon.;;;;;;;;;;;;;;;;;
2779;201;12;9;10/05/2023;136;Suplente ingresa;;2;Sebastian ingreso en el segundo tiempo, él juega en medio campo, su juego es de manejar bien el balon, eso fue lo que intento, sin embargo le cuesta porque se ve muy niño en comparación con los rivales, cada vez que tenia el balon le costaba avanzar.;;;;;;;;;;;;;;;;;
2780;201;12;9;10/05/2023;149;Suplente ingresa;;2;Edgardo ingreso en el segundo en reemplazo de Poblete, si bien su desempeño fue mejor que el de Poblete, puñetio algunos balones aereos sin embargo fue deficiente cuando le toco intervenir en jugadas asociadas del rival, se veia muy inseguro.;;;;;;;;;;;;;;;;;
2781;201;12;9;10/05/2023;154;No citado;;;;;;;;;;;;;;;;;;;;
2782;201;12;9;10/05/2023;145;Titular;;2;Eduardo fue el mas bajo del equipo junto con Pizarro, le costo mucho recibir, cuando tuvo para jugar se equivocaba en los pases, cuando intento cambios de frente no llegaba, en general mucha diferencia con el rival, que era más rapido y agil en esa zona del campo.;;;;;;;;;;;;;;;;;
2783;201;12;9;10/05/2023;135;No citado;;;;;;;;;;;;;;;;;;;;
2784;201;12;9;10/05/2023;133;No citado;;;;;;;;;;;;;;;;;;;;
2785;201;12;9;10/05/2023;146;Titular;;3;Adiel fue otro que estuvo en su nivel, tuvo algunos hierros, pero mantuvo el nivel que le conozco. Se equivoca pero siempre intento jugar y transmitir seguridad al equipo.;;;;;;;;;;;;;;;;;
2786;201;12;9;10/05/2023;155;Suplente ingresa;;3;Claudio no ingreso desde el inicio porque está con los probemas de Osgood-Schlatter que tienen los niños a esta edad, estan fuera por dolor unos dias, luego vuelven y asi hasta que dejan de tener dolor. Para este partido no iba desde el inicio por lo mismo, sin embargo por la lesion de Ortiz tuvo que ingresar a los 16 miutos del primer tiempo, intento, se movio, la pidio y fue colaborador de Justin, pero aun le falta un poco para jugar y gravitar enesa zona.;;;;;;;;;;;;;;;;;
2787;201;12;9;10/05/2023;156;No citado;;;;;;;;;;;;;;;;;;;;
2788;201;12;9;10/05/2023;153;No citado;;;;;;;;;;;;;;;;;;;;
2789;201;12;9;10/05/2023;141;Titular;;2;Salio lesionado a los 16' por tanto no alcanzo para evaluarlo porque hasta ese momento había participado poco en el juego por como se daba el tramite y luego tuvo que salir por una lesión en el tobillo.;;;;;;;;;;;;;;;;;
2790;201;12;9;10/05/2023;140;Titular;;2;Cesar es un delnatero interesante pero su timidez no le permite desarrollar su juego, le cuesta entrar en el juego. Hoy se requería mas participación y le vaerdad el lateral no lo dejo progresar por ese sector. Muy ausente, después lo movi al centro del ataque y ahi tuvo algo mas de participacion pero no pudo generar nada.;;;;;;;;;;;;;;;;;
2791;201;12;9;10/05/2023;158;Titular;;1;Matias fue lejos el mas bajo del equipo, lo que transmitia esra que no quería jugar, mostraba molestia en una de piernas pero cuando le llegaba el balon se ponia a jugar y a veces pasaba, luego venia nuevamente la muestras de molestia en la pirerna, asi estuvimos hasta que terminó el primer tiempo donde lo sustituí.;;;;;;;;;;;;;;;;;
2792;201;12;9;10/05/2023;152;Titular;;1;Otro de rendimiento muy deficiente, fue junto a Pizarro el más bajo, el primer gol de es de su absoluta responsabilidad, luego el segundo y el tercero pudo hacer algo más. En resumen nunca transmitio seguridad y la verdad me daba la impresión o ns daba la impresion a todos es que no queria seguir jugando, por ese motivo lo sustituí en el entretiempo.;;;;;;;;;;;;;;;;;
2793;201;12;9;10/05/2023;159;Suplente ingresa;;2;Nikolas ingreso en el segundo lapso y  siempre la pidio, sus compañeros lo bascaban pero no pudo superar al lateral, siempr el defensa lo neutralizó. Pero al menos intento aunque no genero peligro, sus ganas y porque pedia el balon msotro que tiene deseos y caracter para jugar.;;;;;;;;;;;;;;;;;
2794;201;12;9;10/05/2023;138;Suplente ingresa;;;;;;;;;;;;;;;;;;;;
2795;201;12;9;10/05/2023;148;Titular;;2;Isack fue otro que la pedia e intentaba slair jugando, el problema es que el rival era muy superior en el aspecto fisico y nso costaba mucho salir del fondo. Pero cuando lograba pasar desde zona 1 a zona 2 lo hacia jugando aosciandose con sus compañeros. Le puse nota baja porque el rival en tdos los aspectos fue superior en esa zona.;;;;;;;;;;;;;;;;;
2796;201;12;9;10/05/2023;139;Suplente ingresa;;3;Cristian ingreso en el segundo tiempo y es un jugador que tiene el biotipo para jugar en ese puesto, alto, fuerte. El tiempo que jugó lo hizo bien, se equivo en par de balones pero en general estuvo bien. Este es un jugador que llego este año y mi idea es llevarlo de a poco para que se vaya adaptando y pueda ser el titular en esa sector.;;;;;;;;;;;;;;;;;
2797;201;12;9;10/05/2023;134;No citado;;;;;;;;;;;;;;;;;;;;
2798;201;12;9;10/05/2023;160;No citado;;;;;;;;;;;;;;;;;;;;
2799;201;12;9;10/05/2023;291;;;;;;;;;;;;;;;;;;;;;
2800;202;12;9;13/05/2023;151;No citado;;;;;;;;;;;;;;;;;;;;
2801;202;12;9;13/05/2023;137;Titular;;3;Franco es un jugador interesante, que debe controlar un poco sus emociones negativas, sin embargo es muy potente y en este partido fue muy activo en el medio campo. su juego ayuda a que el equipo pueda tener recuperación de balon y transiciones rapidas.;;;;;;;;;;;;;;;;;
2802;202;12;9;13/05/2023;157;Titular;;3;Martin jugó su primer partido y lo hizo bastante bien. Martin es un jugador muy fuerte y veloz para jugar en esa posicion sin embargo le cuesta emn la marca, eso es lo que estamos trabajando. para este partido lo considere porque el rival es fuerte en lo fisico y necesitabamos tener una defensa fuerte. buen partido.;;;;;;;;;;;;;;;;;
2803;202;12;9;13/05/2023;144;Titular;;3;Samuel al igual qu en el partido del miércoles frente a Colo Colo, jugó un buen partido, él es muy fuerte para la categoría y cuando enfrentamos equipos que destcan en lo fisico él de aquellos que logra equilibrar ese aspecto del juego. Al igual que en el partido anterior en el segundo tiempo, en este jugó como lateral izquierdo y lo hizo muy bien, pero el desgaste e paso la cuenta y termino saliendo por calambres en el gemelo.;;;;;;;;;;;;;;;;;
2804;202;12;9;13/05/2023;150;No citado;;;;;;;;;;;;;;;;;;;;
2805;202;12;9;13/05/2023;142;Suplente ingresa;;3;Javier nuevamente ingresando desde el banco logro gravitar de buena forma y además convirtio el tercer gol que era hasta es emomento el gol del triunfo. Sin embargo aun le cuesta en lo fisico, pero creo mucho en sus condiciones porque tiene mucho talento.;;;;;;;;;;;;;;;;;
2806;202;12;9;13/05/2023;132;Titular;;3;Al igual que Cancino, Justin es un jugador que tiene las caracteristicas para jugar este tipo de partidos que son muy fisicos, claro que con el desgaste que hizo en parido del miércoles se le noto y estuvo algo erratico, pero aun así es un jugador importante en la recuperación del balón como en la elaboracion de nuestro juego.;;;;;;;;;;;;;;;;;
2807;202;12;9;13/05/2023;143;Titular;;3;ateo no habia jugado hasta ahora porque no lo sentia preparado aún, sin embargo con el desgaste del partido del miercoles y conlos lesionados que tuvimos, más los enfermos en delantera lo puse como extremo y pese a que le costo un poco aun asi logro covertir el gol del empate con un remate desde fuera del area. pero solo jugo el primer tiempo.;;;;;;;;;;;;;;;;;
2808;202;12;9;13/05/2023;147;Titular;;2;Kevin es un jugador muy intersante sin embargo aun esta muy verde, le cuesta en lo fisico y este tipo de partidos se ve que le quedan grande, el miercoles literalmente no toco el balón y en este partido también particpó poco en el juego, pero como tengo pocos delanteros (unos lesionados y otros enfermos), no tenia mas gente.;;;;;;;;;;;;;;;;;
2809;202;12;9;13/05/2023;136;No citado;;;;;;;;;;;;;;;;;;;;
2810;202;12;9;13/05/2023;149;Titular;;2;Si bien en general tuvo pocas acciones que desde mi punto de vista podria evaluar, si en las que  participo si fueron muy gravitantes, el primer gol comete penal en una jugada que a mi juicio (lo hable con el preparador de arqueros) podria haber esperado porque el balon y delantero no iban hacia el arco, la responsabilidad eso si a mi juicio es del defensa. Pero Edgardo pudo esperar y achicar el angulo.;;;;;;;;;;;;;;;;;
2811;202;12;9;13/05/2023;154;Suplente ingresa;;3;Gaspar entro muy bien desde el banco, primero lo hice jugar como extremo por izquierda y sin ser delantero lo hizo bastante bien, luego cuando se lesiona Cancino, retrocedio a jugar como lateral izquierdo y también lo hizo bien. Es un defensa o volante que puede jugar por la banda izquierda.;;;;;;;;;;;;;;;;;
2812;202;12;9;13/05/2023;145;No citado;;;;;;;;;;;;;;;;;;;;
2813;202;12;9;13/05/2023;135;No citado;;;;;;;;;;;;;;;;;;;;
2814;202;12;9;13/05/2023;133;Suplente no ingresa;;;;;;;;;;;;;;;;;;;;
2815;202;12;9;13/05/2023;146;Titular;;3;Adiel fue otro que tuvo mucho desgaste el miércoles y en este partido estuvo bien, siempre bien perfilado y atento a que no le ganaran la espalda y haciendo bien las coberturas del lateral y del volante central cuando descendia el delantero. Al final se canso y su juego se vio un tanto disminuido.;;;;;;;;;;;;;;;;;
2816;202;12;9;13/05/2023;155;Titular;;3;Caludio es un buen jugador que en este partido al igual que en el anterior se maneja en l medio, le da al equipo posesion, el ínico problema que tuvo en esta oportunidad que siendo izquierdo jugó por el carril derecho y le costo acomodarse para jugar hacia adelante. Pero en es un jugador interesante.;;;;;;;;;;;;;;;;;
